surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity
0.8177967675601627,1.689541915334284,0.11750984932108618,1.0280833497450788,24.46847055425692
3.466552770522964,98.15571046952479,0.8610632064658069,1.075548763410879,3.0329739305685317
1.8969099979148525,17.980143014467554,0.4290906497380393,1.0557432134598144,6.312953728654138
3.550685112516145,17.924757980806145,0.5877967904576179,1.4451546414979617,17.964976804121218
2.341892628161752,10.732974807104785,0.22757240766227257,1.2783916657207381,25.920555905718007
2.369461629365823,26.516876051521898,0.33146938189908554,1.1059569943826317,5.151383852023776
3.229925952098333,31.46445151661652,0.8005027145485392,1.2549508429770286,4.877688168712753
3.355117370834699,22.915377001695564,0.4277670512825902,1.3484447297512963,6.724927793198492
5.154086874707914,92.96413540632005,0.8403978793445064,1.323397837745844,27.534333996703605
1.6081800771264465,6.622987543435434,0.6147570315862986,1.1481328463866345,2.39033687051213
1.0364973756691294,1.609562379136056,0.2684818404531478,1.1668094215134832,5.7612281834996395
4.344245392150529,75.29452548708667,0.34769927898947367,1.2584338752297366,3.1067913499338378
3.9805810684703418,34.73154049301984,0.6526187214648199,1.3704178961211069,9.390899885481412
3.3770179256110833,49.60296636551405,0.292065667762509,1.1894582439501855,8.03613323660397
1.9054995033386242,13.943042459494764,0.8790872246772323,1.103939536727014,3.567710960575864
8.849914736114311,1850.3324957336615,0.4832291856506621,1.0534041860295416,5.337648430146288
3.6291970260758575,99.13619028222024,0.08153796184252175,1.0986693984851112,57.940634866645894
2.5654759348743434,51.75519563649602,0.3850516987052667,1.029418825267482,3.385481890222948
0.8395749837527146,0.8973981226021845,0.7320663185875766,1.157531125907485,1.4328668581488382
4.072907954593098,20.68564438486243,0.7128897155808338,1.5112671693681956,1.78399421808777
1.0965750559215324,2.283171723362831,0.50799533073388,1.1322175377215336,5.4696328790673645
1.769968850963949,9.50297809663518,0.16080184421163432,1.134157362093052,10.136670126694098
3.069334019967382,44.94206277869164,0.6345490925650735,1.1527815986700511,1.0317927428747595
2.7779547158537894,17.05590551866813,0.803024902758177,1.2888941224849475,5.87214699412812
0.9958082746544114,1.309305482531541,0.8640592163765975,1.1837177506043424,3.3527227783986584
9.096761205700279,265.34074903298995,0.6238243942955467,1.4761931916241458,1.9338539032733262
3.1701668083685552,15.690313106578792,0.4382904965577242,1.396163397562186,17.63776444553
0.5425806244798625,0.512413764140963,0.05672136753826757,1.0216350917772974,32.85949680977053
0.5307748583010036,0.5187298647480253,0.08625616662745873,1.0083982625192798,47.43789781947878
4.662311838538875,177.82385317014896,0.11685634715429279,1.1297164399450057,46.68593586952049
1.352212373698117,3.0254760172633364,0.9665685167699798,1.1996575538874015,1.3198029522270596
2.92802382757227,19.736994232516764,0.8338330774021562,1.2914400784966122,1.6021687365129087
2.3150050452940647,15.458539846414995,0.26084441654907403,1.1960472913460685,8.429089863594719
2.9702566297354744,12.813809762122135,0.6861115789473683,1.3978194124508,5.413920855718414
2.336273018375394,44.50044777632878,0.346804768643146,1.0073990239295367,12.5608107523785
2.207633777149294,29.915656182721232,0.5825554840287974,1.0462791047955218,1.6311642216761908
2.5728476495473904,17.67975382027142,0.7385222480136832,1.2329954070307712,2.5788926430919266
2.568789777413836,52.6946582169187,0.48886349854746036,1.0269996825848378,5.797142124645112
4.490836792739139,45.9603709512867,0.6245910509828253,1.389206610004185,6.2061757509443565
0.5586085057935872,0.517032653929615,0.23977384815769084,1.035065665365258,6.75737215720617
0.8410459229528653,1.1067153533199663,0.4820009833841107,1.1187618755731732,2.8151520500336384
0.12197072718132375,0.0052760054663955535,0.06887769572987368,1.0385101040077696,334.0797398669219
0.31612116316005234,0.10089126226259565,0.17738475674499984,1.0223940630742914,6.752428037493492
2.7688316732348763,20.100942626429493,0.8448428565655185,1.2520240339810351,2.071263885282008
6.402135106976799,226.97797060223206,0.4255707687357339,1.2710586542182805,6.250115357866037
2.5476959421824694,23.65894802269634,0.8306959960862909,1.1688039892471658,2.0239283442086897
1.0346817996923012,3.0721888697838655,0.46811293739452886,1.04671684217553,2.527858876610845
0.4370282250183841,0.27521354602168835,0.1190705731533628,1.0169749011805893,8.005509825569932
0.8300699305463239,1.3661611484911969,0.14401974321430183,1.0731015240844095,15.370280631839808
1.1623182968473182,3.880479129788809,0.42820596833249525,1.0670434504042863,7.457042846897324
0.5435974700163646,0.45619546003188816,0.2679375129643389,1.042591098841031,8.447451402941068
2.153270309505592,11.978165066170279,0.2242536487268699,1.2036069487214909,13.058528516692915
2.129724325578506,10.584820690238221,0.6360586513208671,1.2219353737964107,1.8237838711723426
0.5015225894456861,0.44349418794207424,0.059838143126579195,1.006153834607479,18.713067968908494
0.7312789869477587,0.5172323678407148,0.21064642064197786,1.184207272672331,5.605607123455259
2.3672119277783583,15.170898420377751,0.801952150969529,1.2132505011583257,2.30548955508344
1.054096374588451,1.4167696388680335,0.2342490860921265,1.2019620216035378,11.50120496310091
2.3530242016310337,12.720240341006686,0.314871229705263,1.2456549841669284,13.800024850043512
0.6074006409132583,0.2019288871628049,0.9759120009537395,1.2624233154437754,17.875619982450473
0.9893539978568635,1.3456710191002912,0.8788006852692509,1.1745003914361438,3.5852464186723805
1.2925715378048235,4.832085450822616,0.6075832891963859,1.0848557267936199,6.242925633397121
1.1543130290236872,2.222605694646294,1.1299701146988281,1.1668593779471415,1.826064786700081
6.0620377679835915,124.74166204774471,0.4460761740915287,1.3665992889505445,3.624222832632273
0.3463974588918558,0.06459787308370907,0.3590175091693928,1.1527932852332947,9.799571644196712
3.999562192279493,85.81545129812085,0.20485095395128156,1.181442087271981,7.705576929741468
2.1383499875010363,13.195947085427463,0.4205604416188366,1.1802293918144164,5.575599150547064
1.29486811157427,3.544258430841445,0.18733138032729965,1.1433845782645433,11.799662637714947
3.4287353295490655,20.47024182653343,0.5835645219411638,1.3890363516755693,2.006647055114884
1.5583380395068582,4.90352980504781,0.3150127627620629,1.1882645988795983,9.71716150489558
1.8404616433378793,5.154148487371711,0.7798958464483564,1.280671339094188,4.799340237590687
1.698943041751921,3.454860107615239,1.185000353511889,1.3152797212785983,1.8151225357001117
4.06398884834039,34.30498509592159,0.45918363856066496,1.3875559599346396,5.503377800935529
9.843640325630039,262.469295804989,0.6885819071092475,1.5383857317897256,2.071622882930329
1.5630169109615362,9.659035923997504,0.6518781041368271,1.06290226890404,2.1605990487146367
2.2757413340402386,24.54627108759753,0.9137296850033856,1.097903881146027,1.2377994194299735
1.9163576002129366,12.690547073856342,0.7030984180489882,1.1245842889426039,1.318366724417382
0.46604392218943147,0.30821784916256184,0.34476155544772424,1.030554393836485,15.477947487919314
2.121653329792192,14.226744406147601,0.24387841499239893,1.1609675544153863,12.863129450851664
0.6534225068786934,0.9351523419135842,0.2256572431030286,1.0141848288756488,10.527121742333001
3.9695848847741857,36.17552084367937,0.9182746607218778,1.3592641844816946,4.18724599762595
0.4677259149708606,0.16114926881998287,0.5502210513918604,1.1502479094684868,25.454356124983853
4.856869019476452,23.120391205784642,0.9010081461008312,1.6199917093608338,1.7650520344316836
0.5584124073627139,0.513952515245752,0.24034781831681765,1.0359150824642704,6.7718926752034365
0.5154209031208844,0.25314392869858854,0.5314385504940075,1.1199197073306064,15.386967278678673
2.326647321512229,43.23212323813256,0.33741618818273,1.0101781645366479,3.8127744778617623
2.259983500813049,33.63882242663495,0.5272851377138404,1.0381169835091586,5.107735962943326
0.9559990927577233,3.001105793263603,0.2975259778215363,1.0100642074618704,7.702908657170701
3.0090901730949726,50.71961736641055,0.19286310330925857,1.1186358470889928,13.949162793904982
0.3678386119897362,0.17380014986266706,0.12523752479210334,1.0072890024749228,17.611256751352652
1.2053264396846641,4.299162402673492,0.5589204151930326,1.0682071789046799,1.6835572503950542
4.222764226774583,26.974695638228518,0.47974340108365665,1.4722202394244783,5.992781900937573
4.1139173335562065,42.58600463065437,1.0255857666192272,1.3466366293125804,2.13283951459336
1.9289482502800999,6.022872034748256,0.32471347312207655,1.2774977429698,12.43813433260397
1.1468267880013674,5.3204523571634645,0.1857493979668634,1.0055984930617268,28.742501257409174
2.3004154142111264,5.175811875175743,0.6412835918102291,1.4307832477919462,2.3163558641834485
1.2734494229658044,4.892075208286927,0.10352758267146818,1.0745891606422624,22.87112277781863
2.424109574820272,41.32994099705813,0.5891275960903396,1.0388809559656282,1.1819391735890599
1.7417902298539112,4.155182694034246,0.5073845868144958,1.291417588682707,6.553683052355824
0.3136325228454322,0.04584675064423239,0.07679864932162826,1.1614296570348897,18.887271720025655
0.5528929255415627,0.42956884927718875,0.15623060064509145,1.062059494292214,13.54432197343312
